,averageRating,datePublished,genre,name,ratingCount,releasedCountry
2351,6.2,1985.0, Romance,Gotcha!,6096.0,USA
2352,6.0,1971.0,Animation,Gojira tai Hedora,3491.0,USA
2353,6.0,1971.0, Action,Gojira tai Hedora,3491.0,USA
2354,6.0,1971.0, Adventure,Gojira tai Hedora,3491.0,USA
2355,6.0,1971.0, Horror,Gojira tai Hedora,3491.0,USA
2356,6.0,1971.0, Music,Gojira tai Hedora,3491.0,USA
2357,6.0,1971.0, Sci-Fi,Gojira tai Hedora,3491.0,USA
2358,7.7,2003.0,Action,The Last Samurai,359624.0,USA
2359,7.7,2003.0, Drama,The Last Samurai,359624.0,USA
2360,7.7,2003.0, History,The Last Samurai,359624.0,USA
2361,7.7,2003.0, War,The Last Samurai,359624.0,USA
2362,6.6,1972.0,Mystery,La morte cammina con i tacchi alti,1113.0,Spain
2363,6.6,1972.0, Thriller,La morte cammina con i tacchi alti,1113.0,Spain
2364,5.1,2000.0,Drama,Tribulation,769.0,USA
2365,5.1,2000.0, Sci-Fi,Tribulation,769.0,USA
2366,5.1,2000.0, Thriller,Tribulation,769.0,USA
2367,6.1,2012.0,Drama,Excision,18412.0,UK
2368,6.1,2012.0, Horror,Excision,18412.0,UK
2369,5.6,2000.0,Comedy,Drowning Mona,12483.0,USA
2370,5.6,2000.0, Crime,Drowning Mona,12483.0,USA
2371,5.6,2000.0, Mystery,Drowning Mona,12483.0,USA
2372,5.6,1981.0,H,The Boogens,1845.0,USA
2373,5.6,1981.0, o,The Boogens,1845.0,USA
2374,5.6,1981.0, r,The Boogens,1845.0,USA
2375,5.6,1981.0, r,The Boogens,1845.0,USA
2376,5.6,1981.0, o,The Boogens,1845.0,USA
2377,5.6,1981.0, r,The Boogens,1845.0,USA
2378,4.9,1982.0,H,The Dorm That Dripped Blood,1342.0,USA
2379,4.9,1982.0, o,The Dorm That Dripped Blood,1342.0,USA
2380,4.9,1982.0, r,The Dorm That Dripped Blood,1342.0,USA
2381,4.9,1982.0, r,The Dorm That Dripped Blood,1342.0,USA
2382,4.9,1982.0, o,The Dorm That Dripped Blood,1342.0,USA
2383,4.9,1982.0, r,The Dorm That Dripped Blood,1342.0,USA
2384,4.9,2017.0,Comedy,Pool Party Massacre,220.0,USA
2385,4.9,2017.0, Horror,Pool Party Massacre,220.0,USA
2386,6.8,2007.0,Drama,1408,236440.0,USA
2387,6.8,2007.0, Horror,1408,236440.0,USA
2388,6.5,1964.0,Action,Mosura tai Gojira,5806.0,USA
2389,6.5,1964.0, Adventure,Mosura tai Gojira,5806.0,USA
2390,6.5,1964.0, Fantasy,Mosura tai Gojira,5806.0,USA
2391,6.5,1964.0, Sci-Fi,Mosura tai Gojira,5806.0,USA
2392,6.5,1974.0,D,"Summer Wishes, Winter Dreams",539.0,Ireland
2393,6.5,1974.0, r,"Summer Wishes, Winter Dreams",539.0,Ireland
2394,6.5,1974.0, a,"Summer Wishes, Winter Dreams",539.0,Ireland
2395,6.5,1974.0, m,"Summer Wishes, Winter Dreams",539.0,Ireland
2396,6.5,1974.0, a,"Summer Wishes, Winter Dreams",539.0,Ireland
2397,6.7,1997.0,D,Marvin's Room,22899.0,USA
2398,6.7,1997.0, r,Marvin's Room,22899.0,USA
2399,6.7,1997.0, a,Marvin's Room,22899.0,USA
2400,6.7,1997.0, m,Marvin's Room,22899.0,USA
2401,6.7,1997.0, a,Marvin's Room,22899.0,USA
2402,5.8,1988.0,Comedy,Punchline,7236.0,USA
2403,5.8,1988.0, Drama,Punchline,7236.0,USA
2404,5.8,1988.0, Romance,Punchline,7236.0,USA
2405,6.7,2003.0,Drama,May,30113.0,Denmark
2406,6.7,2003.0, Horror,May,30113.0,Denmark
2407,5.6,1984.0,Action,Angel,2107.0,USA
2408,5.6,1984.0, Crime,Angel,2107.0,USA
2409,5.6,1984.0, Thriller,Angel,2107.0,USA
2410,5.4,1994.0,Comedy,Lightning Jack,5840.0,USA
2411,5.4,1994.0, Western,Lightning Jack,5840.0,USA
2412,8.5,1960.0,Horror,Psycho,512941.0,USA
2413,8.5,1960.0, Mystery,Psycho,512941.0,USA
2414,8.5,1960.0, Thriller,Psycho,512941.0,USA
2415,7.9,2014.0,Crime,Nightcrawler,383831.0,USA
2416,7.9,2014.0, Drama,Nightcrawler,383831.0,USA
2417,7.9,2014.0, Thriller,Nightcrawler,383831.0,USA
2418,6.8,1996.0,Action,Set It Off,12061.0,USA
2419,6.8,1996.0, Crime,Set It Off,12061.0,USA
2420,6.8,1996.0, Drama,Set It Off,12061.0,USA
2421,6.8,1996.0, Romance,Set It Off,12061.0,USA
2422,6.8,1996.0, Thriller,Set It Off,12061.0,USA
2423,8.2,2013.0,Biography,The Wolf of Wall Street,983162.0,USA
2424,8.2,2013.0, Comedy,The Wolf of Wall Street,983162.0,USA
2425,8.2,2013.0, Crime,The Wolf of Wall Street,983162.0,USA
2426,8.2,2013.0, Drama,The Wolf of Wall Street,983162.0,USA
2427,4.7,1990.0,Action,Terminator II,873.0,Italy
2428,4.7,1990.0, Horror,Terminator II,873.0,Italy
2429,4.7,1990.0, Sci-Fi,Terminator II,873.0,Italy
2430,6.5,1991.0,Action,Toy Soldiers,17879.0,USA
2431,6.5,1991.0, Drama,Toy Soldiers,17879.0,USA
2432,6.5,1991.0, Thriller,Toy Soldiers,17879.0,USA
2433,5.1,1990.0,H,Demon Wind,1374.0,West Germany
2434,5.1,1990.0, o,Demon Wind,1374.0,West Germany
2435,5.1,1990.0, r,Demon Wind,1374.0,West Germany
2436,5.1,1990.0, r,Demon Wind,1374.0,West Germany
2437,5.1,1990.0, o,Demon Wind,1374.0,West Germany
2438,5.1,1990.0, r,Demon Wind,1374.0,West Germany
2439,5.2,2002.0,Action,Left Behind II: Tribulation Force,3369.0,USA
2440,5.2,2002.0, Drama,Left Behind II: Tribulation Force,3369.0,USA
2441,5.2,2002.0, Fantasy,Left Behind II: Tribulation Force,3369.0,USA
2442,5.2,2002.0, Sci-Fi,Left Behind II: Tribulation Force,3369.0,USA
2443,5.2,2002.0, Thriller,Left Behind II: Tribulation Force,3369.0,USA
2444,6.9,1992.0,Action,Ging chaat goo si III: Chiu kup ging chaat,17064.0,USA
2445,6.9,1992.0, Comedy,Ging chaat goo si III: Chiu kup ging chaat,17064.0,USA
2446,6.9,1992.0, Crime,Ging chaat goo si III: Chiu kup ging chaat,17064.0,USA
2447,6.9,1992.0, Thriller,Ging chaat goo si III: Chiu kup ging chaat,17064.0,USA
2448,5.3,2005.0,Action,The Girl from Monday,923.0,USA
2449,5.3,2005.0, Comedy,The Girl from Monday,923.0,USA
2450,5.3,2005.0, Sci-Fi,The Girl from Monday,923.0,USA
2451,4.4,2016.0,A,Supergirl VI: The Quest for Peace,8.0,USA
2452,4.4,2016.0, c,Supergirl VI: The Quest for Peace,8.0,USA
2453,4.4,2016.0, t,Supergirl VI: The Quest for Peace,8.0,USA
2454,4.4,2016.0, i,Supergirl VI: The Quest for Peace,8.0,USA
2455,4.4,2016.0, o,Supergirl VI: The Quest for Peace,8.0,USA
2456,4.4,2016.0, n,Supergirl VI: The Quest for Peace,8.0,USA
2457,7.3,1980.0,Action,Shi di chu ma,5602.0,Hong Kong
2458,7.3,1980.0, Adventure,Shi di chu ma,5602.0,Hong Kong
2459,7.3,1980.0, Comedy,Shi di chu ma,5602.0,Hong Kong
2460,6.6,1953.0,Horror,It Came from Outer Space,7154.0,USA
2461,6.6,1953.0, Sci-Fi,It Came from Outer Space,7154.0,USA
2462,7.7,2013.0,Drama,Gravity,680859.0,USA
2463,7.7,2013.0, Sci-Fi,Gravity,680859.0,USA
2464,7.7,2013.0, Thriller,Gravity,680859.0,USA
2465,6.9,1995.0,Action,Gojira vs. Desutoroiâ,4371.0,Japan
2466,6.9,1995.0, Horror,Gojira vs. Desutoroiâ,4371.0,Japan
2467,6.9,1995.0, Sci-Fi,Gojira vs. Desutoroiâ,4371.0,Japan
2468,7.9,1933.0,Adventure,King Kong,72014.0,USA
2469,7.9,1933.0, Horror,King Kong,72014.0,USA
2470,7.9,1933.0, Sci-Fi,King Kong,72014.0,USA
2471,7.9,1962.0,H,The Innocents,22822.0,Sweden
2472,7.9,1962.0, o,The Innocents,22822.0,Sweden
2473,7.9,1962.0, r,The Innocents,22822.0,Sweden
2474,7.9,1962.0, r,The Innocents,22822.0,Sweden
2475,7.9,1962.0, o,The Innocents,22822.0,Sweden
2476,7.9,1962.0, r,The Innocents,22822.0,Sweden
2477,7.0,1990.0,Biography,Henry: Portrait of a Serial Killer,27278.0,USA
2478,7.0,1990.0, Crime,Henry: Portrait of a Serial Killer,27278.0,USA
2479,7.0,1990.0, Drama,Henry: Portrait of a Serial Killer,27278.0,USA
2480,7.0,1990.0, Horror,Henry: Portrait of a Serial Killer,27278.0,USA
2481,7.0,1990.0, Thriller,Henry: Portrait of a Serial Killer,27278.0,USA
2482,7.1,1978.0,Action,Battlestar Galactica,11939.0,1978–1979
2483,7.1,1978.0, Adventure,Battlestar Galactica,11939.0,1978–1979
2484,7.1,1978.0, Sci-Fi,Battlestar Galactica,11939.0,1978–1979
2485,2.9,2015.0,Action,Checkmate,909.0,USA
2486,2.9,2015.0, Crime,Checkmate,909.0,USA
2487,2.9,2015.0, Thriller,Checkmate,909.0,USA
2488,6.6,1995.0,Biography,Total Eclipse,11983.0,USA
2489,6.6,1995.0, Drama,Total Eclipse,11983.0,USA
2490,6.6,1995.0, Romance,Total Eclipse,11983.0,USA
2491,6.8,1995.0,Comedy,Now and Then,23678.0,USA
2492,6.8,1995.0, Drama,Now and Then,23678.0,USA
2493,6.8,1995.0, Romance,Now and Then,23678.0,USA
2494,6.7,1998.0,Action,The Mask of Zorro,152340.0,USA
2495,6.7,1998.0, Adventure,The Mask of Zorro,152340.0,USA
2496,6.7,1998.0, Comedy,The Mask of Zorro,152340.0,USA
2497,6.7,1998.0, Romance,The Mask of Zorro,152340.0,USA
2498,6.7,1998.0, Thriller,The Mask of Zorro,152340.0,USA
2499,6.7,1998.0, Western,The Mask of Zorro,152340.0,USA
2500,6.9,2012.0,Drama,"Hot Boy Noi Loan va Cau Chuyen ve Thang Cuoi, Co Gai Diem va Con Vit",618.0,Taiwan
2501,6.9,2012.0, Romance,"Hot Boy Noi Loan va Cau Chuyen ve Thang Cuoi, Co Gai Diem va Con Vit",618.0,Taiwan
2502,5.6,2016.0,H,The Barn,749.0,USA
2503,5.6,2016.0, o,The Barn,749.0,USA
2504,5.6,2016.0, r,The Barn,749.0,USA
2505,5.6,2016.0, r,The Barn,749.0,USA
2506,5.6,2016.0, o,The Barn,749.0,USA
2507,5.6,2016.0, r,The Barn,749.0,USA
2508,3.8,2016.0,Adventure,ISRA 88,764.0,USA
2509,3.8,2016.0, Mystery,ISRA 88,764.0,USA
2510,3.8,2016.0, Sci-Fi,ISRA 88,764.0,USA
2511,3.8,2016.0, Thriller,ISRA 88,764.0,USA
2512,4.8,1983.0,Comedy,Spring Break,2238.0,USA
2513,4.8,1983.0, Romance,Spring Break,2238.0,USA
2514,5.5,1998.0,Crime,Body Count,1648.0,USA
2515,5.5,1998.0, Drama,Body Count,1648.0,USA
2516,5.5,1998.0, Thriller,Body Count,1648.0,USA
2517,8.1,1998.0,Comedy,The Truman Show,803750.0,USA
2518,8.1,1998.0, Drama,The Truman Show,803750.0,USA
2519,8.1,1998.0, Sci-Fi,The Truman Show,803750.0,USA
2520,4.9,2016.0,Drama,Deserted,344.0,Japan
2521,4.9,2016.0, Thriller,Deserted,344.0,Japan
2522,6.5,1987.0,Comedy,Hiding Out,2754.0,USA
2523,6.5,1987.0, Drama,Hiding Out,2754.0,USA
2524,6.5,1987.0, Romance,Hiding Out,2754.0,USA
2525,6.5,1987.0, Thriller,Hiding Out,2754.0,USA
2526,6.7,1988.0,D,Clean and Sober,5091.0,USA
2527,6.7,1988.0, r,Clean and Sober,5091.0,USA
2528,6.7,1988.0, a,Clean and Sober,5091.0,USA
2529,6.7,1988.0, m,Clean and Sober,5091.0,USA
2530,6.7,1988.0, a,Clean and Sober,5091.0,USA
2531,5.8,1987.0,Comedy,Date with an Angel,2271.0,USA
2532,5.8,1987.0, Fantasy,Date with an Angel,2271.0,USA
2533,5.8,1987.0, Romance,Date with an Angel,2271.0,USA
2534,5.2,2008.0,Drama,Twilight,382174.0,USA
2535,5.2,2008.0, Fantasy,Twilight,382174.0,USA
2536,5.2,2008.0, Romance,Twilight,382174.0,USA
2537,6.4,2013.0,Crime,Chained,14608.0,South Korea
2538,6.4,2013.0, Drama,Chained,14608.0,South Korea
2539,6.4,2013.0, Horror,Chained,14608.0,South Korea
2540,6.4,2013.0, Thriller,Chained,14608.0,South Korea
2541,8.8,2017.0,Action,12 Rounds,10.0,Mexico
2542,8.8,2017.0, Drama,12 Rounds,10.0,Mexico
2543,8.8,2017.0, Romance,12 Rounds,10.0,Mexico
2544,8.8,2017.0, Sport,12 Rounds,10.0,Mexico
2545,7.1,2014.0,Drama,Bitten,13961.0,2014–2016
2546,7.1,2014.0, Fantasy,Bitten,13961.0,2014–2016
2547,7.1,2014.0, Horror,Bitten,13961.0,2014–2016
2548,7.1,2014.0, Mystery,Bitten,13961.0,2014–2016
2549,5.7,2012.0,Comedy,A Few Best Men,11805.0,Australia
2550,5.7,2012.0, Romance,A Few Best Men,11805.0,Australia
2551,5.6,2018.0,Comedy,Reach,108.0,USA
2552,5.6,2018.0, Drama,Reach,108.0,USA
2553,7.5,2013.0,Action,The Hunger Games: Catching Fire,560387.0,USA
2554,7.5,2013.0, Adventure,The Hunger Games: Catching Fire,560387.0,USA
2555,7.5,2013.0, Mystery,The Hunger Games: Catching Fire,560387.0,USA
2556,7.5,2013.0, Sci-Fi,The Hunger Games: Catching Fire,560387.0,USA
2557,7.5,2013.0, Thriller,The Hunger Games: Catching Fire,560387.0,USA
2558,6.6,2016.0,Crime,Purasangre,150.0,Mexico
2559,6.6,2016.0, Mystery,Purasangre,150.0,Mexico
2560,6.6,2016.0, Thriller,Purasangre,150.0,Mexico
2561,6.5,2013.0,Action,Olympus Has Fallen,229334.0,USA
2562,6.5,2013.0, Thriller,Olympus Has Fallen,229334.0,USA
2563,6.0,2018.0,C,The More You Ignore Me,130.0,UK
2564,6.0,2018.0, o,The More You Ignore Me,130.0,UK
2565,6.0,2018.0, m,The More You Ignore Me,130.0,UK
2566,6.0,2018.0, e,The More You Ignore Me,130.0,UK
2567,6.0,2018.0, d,The More You Ignore Me,130.0,UK
2568,6.0,2018.0, y,The More You Ignore Me,130.0,UK
2569,7.2,1977.0,Animation,The New Adventures of Batman,835.0,1977–1978
2570,7.2,1977.0, Action,The New Adventures of Batman,835.0,1977–1978
2571,7.2,1977.0, Adventure,The New Adventures of Batman,835.0,1977–1978
2572,7.2,1977.0, Crime,The New Adventures of Batman,835.0,1977–1978
2573,7.2,1977.0, Sci-Fi,The New Adventures of Batman,835.0,1977–1978
2574,6.9,1985.0,Horror,Phenomena,19566.0,USA
2575,6.9,1985.0, Mystery,Phenomena,19566.0,USA
2576,7.3,2005.0,D,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2577,7.3,2005.0, o,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2578,7.3,2005.0, c,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2579,7.3,2005.0, u,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2580,7.3,2005.0, m,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2581,7.3,2005.0, e,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2582,7.3,2005.0, n,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2583,7.3,2005.0, t,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2584,7.3,2005.0, a,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2585,7.3,2005.0, r,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2586,7.3,2005.0, y,Born Into Brothels: Calcutta's Red Light Kids,14368.0,USA
2587,6.0,2015.0,Action,Tian jiang xiong shi,15879.0,USA
2588,6.0,2015.0, Adventure,Tian jiang xiong shi,15879.0,USA
2589,6.0,2015.0, Drama,Tian jiang xiong shi,15879.0,USA
2590,6.0,2015.0, History,Tian jiang xiong shi,15879.0,USA
2591,7.0,1991.0,Comedy,Theory of Achievement,364.0,USA
2592,7.0,1991.0, Drama,Theory of Achievement,364.0,USA
2593,7.0,1991.0, Short,Theory of Achievement,364.0,USA
2594,6.4,2018.0,Drama,Apostle,14583.0,USA
2595,6.4,2018.0, Fantasy,Apostle,14583.0,USA
2596,6.4,2018.0, Horror,Apostle,14583.0,USA
2597,6.4,2018.0, Mystery,Apostle,14583.0,USA
2598,6.4,2018.0, Thriller,Apostle,14583.0,USA
2599,5.7,2017.0,Action,The Dark Tower,98901.0,USA
2600,5.7,2017.0, Adventure,The Dark Tower,98901.0,USA
2601,5.7,2017.0, Fantasy,The Dark Tower,98901.0,USA
2602,5.7,2017.0, Horror,The Dark Tower,98901.0,USA
2603,5.7,2017.0, Sci-Fi,The Dark Tower,98901.0,USA
2604,5.7,2017.0, Western,The Dark Tower,98901.0,USA
2605,6.5,2004.0,Action,Gojira: Fainaru uôzu,6245.0,Japan
2606,6.5,2004.0, Adventure,Gojira: Fainaru uôzu,6245.0,Japan
2607,6.5,2004.0, Fantasy,Gojira: Fainaru uôzu,6245.0,Japan
2608,6.5,2004.0, Sci-Fi,Gojira: Fainaru uôzu,6245.0,Japan
2609,6.5,2004.0, Thriller,Gojira: Fainaru uôzu,6245.0,Japan
2610,8.0,1922.0,Fantasy,"Nosferatu, eine Symphonie des Grauens",78387.0,USA
2611,8.0,1922.0, Horror,"Nosferatu, eine Symphonie des Grauens",78387.0,USA
2612,6.6,2013.0,Action,RED 2,144354.0,USA
2613,6.6,2013.0, Comedy,RED 2,144354.0,USA
2614,6.6,2013.0, Crime,RED 2,144354.0,USA
2615,6.6,2013.0, Thriller,RED 2,144354.0,USA
2616,7.1,2010.0,Comedy,Easy A,319594.0,USA
2617,7.1,2010.0, Drama,Easy A,319594.0,USA
2618,7.1,2010.0, Romance,Easy A,319594.0,USA
2619,6.8,2014.0,Drama,If I Stay,103347.0,USA
2620,6.8,2014.0, Fantasy,If I Stay,103347.0,USA
2621,6.8,2014.0, Music,If I Stay,103347.0,USA
2622,6.8,2014.0, Romance,If I Stay,103347.0,USA
2623,7.5,1971.0,Biography,The Tragedy of Macbeth,11126.0,Brazil
2624,7.5,1971.0, Drama,The Tragedy of Macbeth,11126.0,Brazil
2625,7.5,1971.0, History,The Tragedy of Macbeth,11126.0,Brazil
2626,6.2,1996.0,Crime,Mulholland Falls,14370.0,USA
2627,6.2,1996.0, Drama,Mulholland Falls,14370.0,USA
2628,6.2,1996.0, Mystery,Mulholland Falls,14370.0,USA
2629,6.2,1996.0, Thriller,Mulholland Falls,14370.0,USA
2630,5.6,2011.0,Comedy,Bad Teacher,176924.0,USA
2631,5.6,2011.0, Romance,Bad Teacher,176924.0,USA
2632,6.8,2001.0,Drama,Ginger Snaps,37119.0,Canada
2633,6.8,2001.0, Fantasy,Ginger Snaps,37119.0,Canada
2634,6.8,2001.0, Horror,Ginger Snaps,37119.0,Canada
2635,6.2,2004.0,Action,Resident Evil: Apocalypse,171309.0,USA
2636,6.2,2004.0, Horror,Resident Evil: Apocalypse,171309.0,USA
2637,6.2,2004.0, Sci-Fi,Resident Evil: Apocalypse,171309.0,USA
2638,6.2,2004.0, Thriller,Resident Evil: Apocalypse,171309.0,USA
2639,4.9,2018.0,H,Hell House LLC II: The Abaddon Hotel,714.0,USA
2640,4.9,2018.0, o,Hell House LLC II: The Abaddon Hotel,714.0,USA
2641,4.9,2018.0, r,Hell House LLC II: The Abaddon Hotel,714.0,USA
2642,4.9,2018.0, r,Hell House LLC II: The Abaddon Hotel,714.0,USA
2643,4.9,2018.0, o,Hell House LLC II: The Abaddon Hotel,714.0,USA
2644,4.9,2018.0, r,Hell House LLC II: The Abaddon Hotel,714.0,USA
2645,8.4,2012.0,Action,The Dark Knight Rises,1338272.0,USA
2646,8.4,2012.0, Thriller,The Dark Knight Rises,1338272.0,USA
2647,6.1,2018.0,Action,Tang ren jie tan an 2,995.0,USA
2648,6.1,2018.0, Comedy,Tang ren jie tan an 2,995.0,USA
2649,6.1,2018.0, Mystery,Tang ren jie tan an 2,995.0,USA
2650,8.0,1946.0,Drama,The Lost Weekend,29433.0,USA
2651,8.0,1946.0, Film-Noir,The Lost Weekend,29433.0,USA
2652,4.2,1998.0,H,Il fantasma dell'opera,4757.0,Italy
2653,4.2,1998.0, o,Il fantasma dell'opera,4757.0,Italy
2654,4.2,1998.0, r,Il fantasma dell'opera,4757.0,Italy
2655,4.2,1998.0, r,Il fantasma dell'opera,4757.0,Italy
2656,4.2,1998.0, o,Il fantasma dell'opera,4757.0,Italy
2657,4.2,1998.0, r,Il fantasma dell'opera,4757.0,Italy
2658,6.7,1995.0,Crime,New Jersey Drive,2483.0,USA
2659,6.7,1995.0, Drama,New Jersey Drive,2483.0,USA
2660,8.5,2013.0,Documentary,A Crime to Remember,668.0,2013– 
2661,8.5,2013.0, Crime,A Crime to Remember,668.0,2013– 
2662,7.6,2001.0,Crime,The Man Who Wasn't There,95086.0,USA
2663,7.6,2001.0, Drama,The Man Who Wasn't There,95086.0,USA
2664,6.1,2016.0,Short,Dark Superman,25.0,USA
2665,6.1,2016.0, Sci-Fi,Dark Superman,25.0,USA
2666,5.8,1990.0,Comedy,Joe Versus the Volcano,31189.0,USA
2667,5.8,1990.0, Romance,Joe Versus the Volcano,31189.0,USA
2668,3.2,2014.0,H,Paranormal Island,321.0,Philippines
2669,3.2,2014.0, o,Paranormal Island,321.0,Philippines
2670,3.2,2014.0, r,Paranormal Island,321.0,Philippines
2671,3.2,2014.0, r,Paranormal Island,321.0,Philippines
2672,3.2,2014.0, o,Paranormal Island,321.0,Philippines
2673,3.2,2014.0, r,Paranormal Island,321.0,Philippines
2674,5.7,2018.0,Sci-Fi,The Domestics,3275.0,USA
2675,5.7,2018.0, Thriller,The Domestics,3275.0,USA
2676,5.1,2017.0,Horror,Mata Batin,460.0,Indonesia
2677,5.1,2017.0, Thriller,Mata Batin,460.0,Indonesia
2678,7.5,1977.0,H,Suspiria,60621.0,USA
2679,7.5,1977.0, o,Suspiria,60621.0,USA
2680,7.5,1977.0, r,Suspiria,60621.0,USA
2681,7.5,1977.0, r,Suspiria,60621.0,USA
2682,7.5,1977.0, o,Suspiria,60621.0,USA
2683,7.5,1977.0, r,Suspiria,60621.0,USA
2684,4.8,1985.0,Action,Avenging Angel,961.0,USA
2685,4.8,1985.0, Crime,Avenging Angel,961.0,USA
2686,4.8,1985.0, Thriller,Avenging Angel,961.0,USA
2687,7.3,1973.0,Drama,Don't Look Now,40789.0,USA
2688,7.3,1973.0, Horror,Don't Look Now,40789.0,USA
2689,7.3,1973.0, Thriller,Don't Look Now,40789.0,USA
2690,6.5,2016.0,Action,Now You See Me 2,200665.0,USA
2691,6.5,2016.0, Adventure,Now You See Me 2,200665.0,USA
2692,6.5,2016.0, Comedy,Now You See Me 2,200665.0,USA
2693,6.5,2016.0, Crime,Now You See Me 2,200665.0,USA
2694,6.5,2016.0, Mystery,Now You See Me 2,200665.0,USA
2695,6.5,2016.0, Thriller,Now You See Me 2,200665.0,USA
2696,7.6,1960.0,Adventure,The Time Machine,31855.0,West Germany
2697,7.6,1960.0, Romance,The Time Machine,31855.0,West Germany
2698,7.6,1960.0, Sci-Fi,The Time Machine,31855.0,West Germany
2699,7.6,1960.0, Thriller,The Time Machine,31855.0,West Germany
2700,8.7,2017.0,D,Bench,83.0,2017– 
2701,8.7,2017.0, r,Bench,83.0,2017– 
2702,8.7,2017.0, a,Bench,83.0,2017– 
2703,8.7,2017.0, m,Bench,83.0,2017– 
2704,8.7,2017.0, a,Bench,83.0,2017– 
2705,6.7,2014.0,Adventure,Divergent,389044.0,USA
2706,6.7,2014.0, Mystery,Divergent,389044.0,USA
2707,6.7,2014.0, Sci-Fi,Divergent,389044.0,USA
2708,5.1,1997.0,Comedy,An American Werewolf in Paris,21141.0,USA
2709,5.1,1997.0, Fantasy,An American Werewolf in Paris,21141.0,USA
2710,5.1,1997.0, Horror,An American Werewolf in Paris,21141.0,USA
2711,5.1,1997.0, Thriller,An American Werewolf in Paris,21141.0,USA
2712,7.6,2003.0,Comedy,Love Actually,366753.0,USA
2713,7.6,2003.0, Drama,Love Actually,366753.0,USA
2714,7.6,2003.0, Romance,Love Actually,366753.0,USA
2715,6.3,1991.0,D,L'année de l'éveil,200.0,France
2716,6.3,1991.0, r,L'année de l'éveil,200.0,France
2717,6.3,1991.0, a,L'année de l'éveil,200.0,France
2718,6.3,1991.0, m,L'année de l'éveil,200.0,France
2719,6.3,1991.0, a,L'année de l'éveil,200.0,France
2720,6.3,1993.0,D,Rich in Love,721.0,USA
2721,6.3,1993.0, r,Rich in Love,721.0,USA
2722,6.3,1993.0, a,Rich in Love,721.0,USA
2723,6.3,1993.0, m,Rich in Love,721.0,USA
2724,6.3,1993.0, a,Rich in Love,721.0,USA
2725,8.0,2006.0,Action,Casino Royale,525527.0,USA
2726,8.0,2006.0, Adventure,Casino Royale,525527.0,USA
2727,8.0,2006.0, Thriller,Casino Royale,525527.0,USA
2728,5.3,2013.0,Action,A Good Day to Die Hard,183672.0,USA
2729,5.3,2013.0, Thriller,A Good Day to Die Hard,183672.0,USA
2730,8.0,1950.0,Comedy,Harvey,48840.0,USA
2731,8.0,1950.0, Drama,Harvey,48840.0,USA
2732,8.0,1950.0, Fantasy,Harvey,48840.0,USA
2733,6.5,1997.0,Action,Gang Related,7069.0,USA
2734,6.5,1997.0, Crime,Gang Related,7069.0,USA
2735,6.5,1997.0, Drama,Gang Related,7069.0,USA
2736,6.5,1997.0, Romance,Gang Related,7069.0,USA
2737,6.5,1997.0, Thriller,Gang Related,7069.0,USA
2738,5.4,2013.0,Action,12 Rounds 2: Reloaded,4684.0,USA
2739,5.4,2013.0, Adventure,12 Rounds 2: Reloaded,4684.0,USA
2740,5.4,2013.0, Thriller,12 Rounds 2: Reloaded,4684.0,USA
2741,6.8,1959.0,Adventure,The Mummy,6728.0,USA
2742,6.8,1959.0, Horror,The Mummy,6728.0,USA
2743,6.1,1980.0,Comedy,Private Benjamin,21029.0,USA
2744,6.1,1980.0, War,Private Benjamin,21029.0,USA
2745,7.2,2000.0,Action,The Patriot,231272.0,USA
2746,7.2,2000.0, Drama,The Patriot,231272.0,USA
2747,7.2,2000.0, History,The Patriot,231272.0,USA
2748,7.2,2000.0, War,The Patriot,231272.0,USA
2749,8.2,1995.0,Crime,Casino,398929.0,USA
2750,8.2,1995.0, Drama,Casino,398929.0,USA
2751,6.2,2011.0,Comedy,No Strings Attached,191911.0,USA
2752,6.2,2011.0, Romance,No Strings Attached,191911.0,USA
2753,7.8,2013.0,Comedy,About Time,248762.0,USA
2754,7.8,2013.0, Drama,About Time,248762.0,USA
2755,7.8,2013.0, Fantasy,About Time,248762.0,USA
2756,7.8,2013.0, Romance,About Time,248762.0,USA
2757,7.8,2013.0, Sci-Fi,About Time,248762.0,USA
2758,6.6,2003.0,Action,Tears of the Sun,103878.0,USA
2759,6.6,2003.0, Drama,Tears of the Sun,103878.0,USA
2760,6.6,2003.0, Thriller,Tears of the Sun,103878.0,USA
2761,6.6,2003.0, War,Tears of the Sun,103878.0,USA
2762,8.1,1934.0,Comedy,It Happened One Night,81680.0,USA
2763,8.1,1934.0, Romance,It Happened One Night,81680.0,USA
2764,4.8,2015.0,Action,Vendetta,2299.0,USA
2765,4.8,2015.0, Drama,Vendetta,2299.0,USA
2766,6.4,1974.0,Action,Gojira tai Mekagojira,4335.0,USA
